PARAM	PAIRS	METHOD	TP	FP	FN	TN
DP09	40R12_60R12_100R12	mash95	2322	1552	465	102353
DP09	40R12_60R12_100R12	genome	2708	834	79	103071
DP09	40R12_60R12_120R12	cluster	1558	1826	1229	102079
DP09	40R12_60R12_120R12	subcluster	2146	1686	641	102219
DP09	40R12_60R12_120R12	mash90	2173	1664	614	102241
DP09	40R12_60R12_120R12	mash95	2380	1786	407	102119
DP09	40R12_60R12_120R12	genome	2709	1038	78	102867
DP09	40R12_60R12_80R12	cluster	1647	1959	1140	101946
DP09	40R12_60R12_80R12	subcluster	2102	1799	685	102106
DP09	40R12_60R12_80R12	mash90	2090	1835	697	102070
DP09	40R12_60R12_80R12	mash95	2354	1812	433	102093
DP09	40R12_60R12_80R12	genome	2718	1061	69	102844
DP09	40R12_60R12_90R12	cluster	1693	1787	1094	102118
DP09	40R12_60R12_90R12	subcluster	2036	1763	751	102142
DP09	40R12_60R12_90R12	mash90	2016	1788	771	102117
DP09	40R12_60R12_90R12	mash95	2407	1667	380	102238
DP09	40R12_60R12_90R12	genome	2704	1058	83	102847
DP09	40R12_60R12	cluster	1577	2109	1210	101796
DP09	40R12_60R12	subcluster	2065	1999	722	101906
DP09	40R12_60R12	mash90	2126	2022	661	101883
DP09	40R12_60R12	mash95	2343	1976	444	101929
DP09	40R12_60R12	genome	2708	1124	79	102781
DP09	40R12_70R12_100R12	cluster	1621	1813	1166	102092
DP09	40R12_70R12_100R12	subcluster	2049	1665	738	102240
DP09	40R12_70R12_100R12	mash90	2078	1668	709	102237
DP09	40R12_70R12_100R12	mash95	2275	1682	512	102223
DP09	40R12_70R12_100R12	genome	2713	1055	74	102850
DP09	40R12_70R12_120R12	cluster	1587	1493	1200	102412
DP09	40R12_70R12_120R12	subcluster	2097	1493	690	102412
DP09	40R12_70R12_120R12	mash90	2149	1489	638	102416
DP09	40R12_70R12_120R12	mash95	2366	1435	421	102470
DP09	40R12_70R12_120R12	genome	2708	824	79	103081
DP09	40R12_70R12_90R12	cluster	1712	1782	1075	102123
DP09	40R12_70R12_90R12	subcluster	2046	1739	741	102166
DP09	40R12_70R12_90R12	mash90	2034	1744	753	102161
DP09	40R12_70R12_90R12	mash95	2247	1704	540	102201
DP09	40R12_70R12_90R12	genome	2712	1061	75	102844
DP09	40R12_70R12	cluster	1625	1888	1162	102017
DP09	40R12_70R12	subcluster	2114	1676	673	102229
DP09	40R12_70R12	mash90	2129	1669	658	102236
DP09	40R12_70R12	mash95	2371	1745	416	102160
DP09	40R12_70R12	genome	2720	919	67	102986
DP09	40R12_80R12_100R12	cluster	1769	1731	1018	102174
DP09	40R12_80R12_100R12	subcluster	2094	1713	693	102192
DP09	40R12_80R12_100R12	mash90	2089	1701	698	102204
DP09	40R12_80R12_100R12	mash95	2311	1637	476	102268
DP09	40R12_80R12_100R12	genome	2715	1070	72	102835
DP09	40R12_80R12_120R12	cluster	1797	1841	990	102064
DP09	40R12_80R12_120R12	subcluster	2231	1817	556	102088
DP09	40R12_80R12_120R12	mash90	2202	1809	585	102096
DP09	40R12_80R12_120R12	mash95	2419	1654	368	102251
DP09	40R12_80R12_120R12	genome	2717	1026	70	102879
DP09	40R12_80R12	cluster	1765	2098	1022	101807
DP09	40R12_80R12	subcluster	2194	2006	593	101899
DP09	40R12_80R12	mash90	2180	1978	607	101927
DP09	40R12_80R12	mash95	2361	1917	426	101988
DP09	40R12_80R12	genome	2716	1134	71	102771
DP09	40R12_90R12_120R12	cluster	1733	1659	1054	102246
DP09	40R12_90R12_120R12	subcluster	2221	1685	566	102220
DP09	40R12_90R12_120R12	mash90	2190	1685	597	102220
DP09	40R12_90R12_120R12	mash95	2402	1675	385	102230
DP09	40R12_90R12_120R12	genome	2712	894	75	103011
DP09	40R12_90R12	cluster	1763	1833	1024	102072
DP09	40R12_90R12	subcluster	2162	1745	625	102160
DP09	40R12_90R12	mash90	2169	1747	618	102158
DP09	40R12_90R12	mash95	2336	1854	451	102051
DP09	40R12_90R12	genome	2719	1112	68	102793
DP09	40R15_100R15_120R15	cluster	1507	1948	1280	101957
DP09	40R15_100R15_120R15	subcluster	2082	1919	705	101986
DP09	40R15_100R15_120R15	mash90	2093	1887	694	102018
DP09	40R15_100R15_120R15	mash95	2363	1858	424	102047
DP09	40R15_100R15_120R15	genome	2714	1141	73	102764
DP09	40R15_100R15	cluster	1675	2015	1112	101890
DP09	40R15_100R15	subcluster	2166	1964	621	101941
DP09	40R15_100R15	mash90	2165	1948	622	101957
DP09	40R15_100R15	mash95	2320	2000	467	101905
DP09	40R15_100R15	genome	2718	1158	69	102747
DP09	40R15_120R15	cluster	1480	2203	1307	101702
DP09	40R15_120R15	subcluster	2047	1928	740	101977
DP09	40R15_120R15	mash90	2121	1920	666	101985
DP09	40R15_120R15	mash95	2353	1950	434	101955
DP09	40R15_120R15	genome	2713	1209	74	102696
DP09	40R15_50R15	cluster	1562	2299	1225	101606
DP09	40R15_50R15	subcluster	1988	2288	799	101617
DP09	40R15_50R15	mash90	2077	2232	710	101673
DP09	40R15_50R15	mash95	2337	2145	450	101760
DP09	40R15_50R15	genome	2715	1130	72	102775
DP09	40R15_60R15_100R15	cluster	1661	2084	1126	101821
DP09	40R15_60R15_100R15	subcluster	2089	1939	698	101966
DP09	40R15_60R15_100R15	mash90	2079	1933	708	101972
DP09	40R15_60R15_100R15	mash95	2259	1828	528	102077
DP09	40R15_60R15_100R15	genome	2716	1100	71	102805
DP09	40R15_60R15_120R15	cluster	1450	1859	1337	102046
DP09	40R15_60R15_120R15	subcluster	2015	1656	772	102249
DP09	40R15_60R15_120R15	mash90	2065	1665	722	102240
DP09	40R15_60R15_120R15	mash95	2306	1737	481	102168
DP09	40R15_60R15_120R15	genome	2716	990	71	102915
DP09	40R15_60R15_80R15	cluster	1439	1837	1348	102068
DP09	40R15_60R15_80R15	subcluster	2049	1722	738	102183
DP09	40R15_60R15_80R15	mash90	2041	1768	746	102137
DP09	40R15_60R15_80R15	mash95	2276	1788	511	102117
DP09	40R15_60R15_80R15	genome	2709	1035	78	102870
DP09	40R15_60R15_90R15	cluster	1624	1837	1163	102068
DP09	40R15_60R15_90R15	subcluster	2026	1833	761	102072
DP09	40R15_60R15_90R15	mash90	2068	1823	719	102082
DP09	40R15_60R15_90R15	mash95	2338	1779	449	102126
DP09	40R15_60R15_90R15	genome	2716	1077	71	102828
DP09	40R15_60R15	cluster	1490	2376	1297	101529
DP09	40R15_60R15	subcluster	2108	2172	679	101733
DP09	40R15_60R15	mash90	2110	2154	677	101751
DP09	40R15_60R15	mash95	2289	2014	498	101891
DP09	40R15_60R15	genome	2711	1168	76	102737
DP09	40R15_70R15_100R15	cluster	1620	1934	1167	101971
DP09	40R15_70R15_100R15	subcluster	2057	1926	730	101979
DP09	40R15_70R15_100R15	mash90	2119	1932	668	101973
DP09	40R15_70R15_100R15	mash95	2344	1894	443	102011
DP09	40R15_70R15_100R15	genome	2712	1034	75	102871
DP09	40R15_70R15_120R15	cluster	1545	1978	1242	101927
DP09	40R15_70R15_120R15	subcluster	2106	1955	681	101950
DP09	40R15_70R15_120R15	mash90	2164	1948	623	101957
DP09	40R15_70R15_120R15	mash95	2315	1920	472	101985
DP09	40R15_70R15_120R15	genome	2715	1029	72	102876
DP09	40R15_70R15_90R15	cluster	1588	1940	1199	101965
DP09	40R15_70R15_90R15	subcluster	2008	1755	779	102150
DP09	40R15_70R15_90R15	mash90	2047	1768	740	102137
DP09	40R15_70R15_90R15	mash95	2282	1663	505	102242
DP09	40R15_70R15_90R15	genome	2715	1018	72	102887
DP09	40R15_70R15	cluster	1399	2308	1388	101597
DP09	40R15_70R15	subcluster	2097	2185	690	101720
DP09	40R15_70R15	mash90	2144	2223	643	101682
DP09	40R15_70R15	mash95	2356	2184	431	101721
DP09	40R15_70R15	genome	2718	1138	69	102767
DP09	40R15_80R15_100R15	cluster	1696	1825	1091	102080
DP09	40R15_80R15_100R15	subcluster	2088	1942	699	101963
DP09	40R15_80R15_100R15	mash90	2090	1915	697	101990
DP09	40R15_80R15_100R15	mash95	2308	1793	479	102112
DP09	40R15_80R15_100R15	genome	2713	1110	74	102795
DP09	40R15_80R15_120R15	cluster	1498	1923	1289	101982
DP09	40R15_80R15_120R15	subcluster	2013	1915	774	101990
DP09	40R15_80R15_120R15	mash90	2048	1905	739	102000
DP09	40R15_80R15_120R15	mash95	2292	1862	495	102043
DP09	40R15_80R15_120R15	genome	2711	1103	76	102802
DP09	40R15_80R15	cluster	1402	2122	1385	101783
DP09	40R15_80R15	subcluster	2082	2130	705	101775
DP09	40R15_80R15	mash90	2052	2112	735	101793
DP09	40R15_80R15	mash95	2270	2035	517	101870
DP09	40R15_80R15	genome	2714	1156	73	102749
DP09	40R15_90R15_120R15	cluster	1516	1949	1271	101956
DP09	40R15_90R15_120R15	subcluster	2040	1847	747	102058
DP09	40R15_90R15_120R15	mash90	2055	1856	732	102049
DP09	40R15_90R15_120R15	mash95	2259	1744	528	102161
DP09	40R15_90R15_120R15	genome	2710	1127	77	102778
DP09	40R15_90R15	cluster	1566	2085	1221	101820
DP09	40R15_90R15	subcluster	2067	2015	720	101890
DP09	40R15_90R15	mash90	2068	2032	719	101873
DP09	40R15_90R15	mash95	2302	1918	485	101987
DP09	40R15_90R15	genome	2717	1164	70	102741
DP09	40R3_100R3_120R3	cluster	1931	1241	856	102664
DP09	40R3_100R3_120R3	subcluster	2199	1172	588	102733
DP09	40R3_100R3_120R3	mash90	2219	1162	568	102743
DP09	40R3_100R3_120R3	mash95	2525	1130	262	102775
DP09	40R3_100R3_120R3	genome	2725	697	62	103208
DP09	40R3_100R3	cluster	1799	1315	988	102590
DP09	40R3_100R3	subcluster	2114	1253	673	102652
DP09	40R3_100R3	mash90	2132	1284	655	102621
DP09	40R3_100R3	mash95	2511	1159	276	102746
DP09	40R3_100R3	genome	2722	784	65	103121
DP09	40R3_120R3	cluster	1955	1278	832	102627
DP09	40R3_120R3	subcluster	2229	1247	558	102658
DP09	40R3_120R3	mash90	2236	1249	551	102656
DP09	40R3_120R3	mash95	2512	1147	275	102758
DP09	40R3_120R3	genome	2726	761	61	103144
DP09	40R3_50R3	cluster	1831	1593	956	102312
DP09	40R3_50R3	subcluster	2395	1742	392	102163
DP09	40R3_50R3	mash90	2420	1746	367	102159
DP09	40R3_50R3	mash95	2584	1646	203	102259
DP09	40R3_50R3	genome	2716	843	71	103062
DP09	40R3_60R3_100R3	cluster	1785	1228	1002	102677
DP09	40R3_60R3_100R3	subcluster	2254	1175	533	102730
DP09	40R3_60R3_100R3	mash90	2277	1171	510	102734
DP09	40R3_60R3_100R3	mash95	2519	1056	268	102849
DP09	40R3_60R3_100R3	genome	2722	726	65	103179
DP09	40R3_60R3_120R3	cluster	1907	1255	880	102650
DP09	40R3_60R3_120R3	subcluster	2190	1261	597	102644
DP09	40R3_60R3_120R3	mash90	2197	1255	590	102650
DP09	40R3_60R3_120R3	mash95	2492	1147	295	102758
DP09	40R3_60R3_120R3	genome	2720	689	67	103216
DP09	40R3_60R3_80R3	cluster	1697	1231	1090	102674
DP09	40R3_60R3_80R3	subcluster	2256	1182	531	102723
DP09	40R3_60R3_80R3	mash90	2221	1163	566	102742
DP09	40R3_60R3_80R3	mash95	2572	1210	215	102695
DP09	40R3_60R3_80R3	genome	2715	812	72	103093
DP09	40R3_60R3_90R3	cluster	1688	1335	1099	102570
DP09	40R3_60R3_90R3	subcluster	2313	1335	474	102570
DP09	40R3_60R3_90R3	mash90	2252	1304	535	102601
DP09	40R3_60R3_90R3	mash95	2594	1129	193	102776
DP09	40R3_60R3_90R3	genome	2719	817	68	103088
DP09	40R3_60R3	cluster	1598	1711	1189	102194
DP09	40R3_60R3	subcluster	2267	1755	520	102150
DP09	40R3_60R3	mash90	2213	1739	574	102166
DP09	40R3_60R3	mash95	2598	1761	189	102144
DP09	40R3_60R3	genome	2715	903	72	103002
DP09	40R3_70R3_100R3	cluster	1764	1133	1023	102772
DP09	40R3_70R3_100R3	subcluster	2114	1023	673	102882
DP09	40R3_70R3_100R3	mash90	2148	1045	639	102860
DP09	40R3_70R3_100R3	mash95	2525	1042	262	102863
DP09	40R3_70R3_100R3	genome	2720	704	67	103201
DP09	40R3_70R3_120R3	cluster	1993	1165	794	102740
DP09	40R3_70R3_120R3	subcluster	2223	1198	564	102707
DP09	40R3_70R3_120R3	mash90	2224	1184	563	102721
DP09	40R3_70R3_120R3	mash95	2530	1084	257	102821
DP09	40R3_70R3_120R3	genome	2723	691	64	103214
DP09	40R3_70R3_90R3	cluster	1815	1324	972	102581
DP09	40R3_70R3_90R3	subcluster	2390	1134	397	102771
DP09	40R3_70R3_90R3	mash90	2398	1147	389	102758
DP09	40R3_70R3_90R3	mash95	2602	1263	185	102642
DP09	40R3_70R3_90R3	genome	2728	807	59	103098
DP09	40R3_70R3	cluster	1727	1413	1060	102492
DP09	40R3_70R3	subcluster	2237	1398	550	102507
DP09	40R3_70R3	mash90	2278	1460	509	102445
DP09	40R3_70R3	mash95	2603	1344	184	102561
DP09	40R3_70R3	genome	2720	795	67	103110
DP09	40R3_80R3_100R3	cluster	1792	1111	995	102794
DP09	40R3_80R3_100R3	subcluster	2155	1055	632	102850
DP09	40R3_80R3_100R3	mash90	2159	1069	628	102836
DP09	40R3_80R3_100R3	mash95	2497	1003	290	102902
DP09	40R3_80R3_100R3	genome	2719	705	68	103200
DP09	40R3_80R3	cluster	1731	1237	1056	102668
DP09	40R3_80R3	subcluster	2319	1192	468	102713
DP09	40R3_80R3	mash90	2390	1220	397	102685
DP09	40R3_80R3	mash95	2587	1183	200	102722
DP09	40R3_80R3	genome	2724	806	63	103099
DP09	40R3_80R3_120R3	cluster	1950	1258	837	102647
DP09	40R3_80R3_120R3	subcluster	2232	1251	555	102654
DP09	40R3_80R3_120R3	mash90	2236	1244	551	102661
DP09	40R3_80R3_120R3	mash95	2502	1199	285	102706
DP09	40R3_80R3_120R3	genome	2718	767	69	103138
DP09	40R3_90R3_120R3	cluster	1896	1237	891	102668
DP09	40R3_90R3_120R3	subcluster	2217	1229	570	102676
DP09	40R3_90R3_120R3	mash90	2218	1230	569	102675
DP09	40R3_90R3_120R3	mash95	2548	1169	239	102736
DP09	40R3_90R3_120R3	genome	2721	749	66	103156
DP09	40R3_90R3	cluster	1893	1258	894	102647
DP09	40R3_90R3	subcluster	2391	1405	396	102500
DP09	40R3_90R3	mash90	2396	1399	391	102506
DP09	40R3_90R3	mash95	2589	1206	198	102699
DP09	40R3_90R3	genome	2726	865	61	103040
DP09	40R6_100R6_120R6	cluster	1912	1220	875	102685
DP09	40R6_100R6_120R6	subcluster	2290	1166	497	102739
DP09	40R6_100R6_120R6	mash90	2256	1175	531	102730
DP09	40R6_100R6_120R6	mash95	2568	1129	219	102776
DP09	40R6_100R6_120R6	genome	2721	658	66	103247
DP09	40R6_100R6	cluster	2084	1357	703	102548
DP09	40R6_100R6	subcluster	2443	1265	344	102640
DP09	40R6_100R6	mash90	2389	1269	398	102636
DP09	40R6_100R6	mash95	2596	1224	191	102681
DP09	40R6_100R6	genome	2722	743	65	103162
DP09	40R6_120R6	cluster	2033	1333	754	102572
DP09	40R6_120R6	subcluster	2378	1322	409	102583
DP09	40R6_120R6	mash90	2374	1328	413	102577
DP09	40R6_120R6	mash95	2565	1264	222	102641
DP09	40R6_120R6	genome	2719	701	68	103204
DP09	40R6_50R6	cluster	1801	1914	986	101991
DP09	40R6_50R6	subcluster	2373	1917	414	101988
DP09	40R6_50R6	mash90	2396	1895	391	102010
DP09	40R6_50R6	mash95	2590	1762	197	102143
DP09	40R6_50R6	genome	2719	843	68	103062
DP09	40R6_60R6_100R6	cluster	2074	1197	713	102708
DP09	40R6_60R6_100R6	subcluster	2382	1165	405	102740
DP09	40R6_60R6_100R6	mash90	2287	1161	500	102744
DP09	40R6_60R6_100R6	mash95	2583	1097	204	102808
DP09	40R6_60R6_100R6	genome	2718	703	69	103202
DP09	40R6_60R6_120R6	cluster	2024	1241	763	102664
DP09	40R6_60R6_120R6	subcluster	2325	1174	462	102731
DP09	40R6_60R6_120R6	mash90	2253	1180	534	102725
DP09	40R6_60R6_120R6	mash95	2561	1102	226	102803
DP09	40R6_60R6_120R6	genome	2720	664	67	103241
DP09	40R6_60R6_80R6	cluster	1667	1190	1120	102715
DP09	40R6_60R6_80R6	subcluster	2356	1236	431	102669
DP09	40R6_60R6_80R6	mash90	2362	1215	425	102690
DP09	40R6_60R6_80R6	mash95	2570	1042	217	102863
DP09	40R6_60R6_80R6	genome	2720	772	67	103133
DP09	40R6_60R6_90R6	cluster	1607	1398	1180	102507
DP09	40R6_60R6_90R6	subcluster	2316	1181	471	102724
DP09	40R6_60R6_90R6	mash90	2275	1176	512	102729
DP09	40R6_60R6_90R6	mash95	2550	1205	237	102700
DP09	40R6_60R6_90R6	genome	2714	756	73	103149
DP09	40R6_60R6	cluster	1895	1566	892	102339
DP09	40R6_60R6	subcluster	2453	1529	334	102376
DP09	40R6_60R6	mash90	2385	1499	402	102406
DP09	40R6_60R6	mash95	2596	1406	191	102499
DP09	40R6_60R6	genome	2718	821	69	103084
DP09	40R6_70R6_100R6	cluster	2052	1142	735	102763
DP09	40R6_70R6_100R6	subcluster	2421	1189	366	102716
DP09	40R6_70R6_100R6	mash90	2354	1180	433	102725
DP09	40R6_70R6_100R6	mash95	2589	1128	198	102777
DP09	40R6_70R6_100R6	genome	2720	712	67	103193
DP09	40R6_70R6_120R6	cluster	2120	1252	667	102653
DP09	40R6_70R6_120R6	subcluster	2398	1214	389	102691
DP09	40R6_70R6_120R6	mash90	2355	1259	432	102646
DP09	40R6_70R6_120R6	mash95	2569	1359	218	102546
DP09	40R6_70R6_120R6	genome	2718	716	69	103189
DP09	40R6_70R6_90R6	cluster	1695	1438	1092	102467
DP09	40R6_70R6_90R6	subcluster	2356	1420	431	102485
DP09	40R6_70R6_90R6	mash90	2342	1430	445	102475
DP09	40R6_70R6_90R6	mash95	2598	1205	189	102700
DP09	40R6_70R6_90R6	genome	2719	787	68	103118
DP09	40R6_70R6	cluster	1848	1448	939	102457
DP09	40R6_70R6	subcluster	2357	1334	430	102571
DP09	40R6_70R6	mash90	2372	1312	415	102593
DP09	40R6_70R6	mash95	2596	1288	191	102617
DP09	40R6_70R6	genome	2721	780	66	103125
DP09	40R6_80R6_100R6	cluster	2002	1190	785	102715
DP09	40R6_80R6_100R6	subcluster	2299	1107	488	102798
DP09	40R6_80R6_100R6	mash90	2309	1109	478	102796
DP09	40R6_80R6_100R6	mash95	2583	1045	204	102860
DP09	40R6_80R6_100R6	genome	2719	728	68	103177
DP09	40R6_80R6_120R6	cluster	1959	1194	828	102711
DP09	40R6_80R6_120R6	subcluster	2355	1131	432	102774
DP09	40R6_80R6_120R6	mash90	2314	1164	473	102741
DP09	40R6_80R6_120R6	mash95	2555	1080	232	102825
DP09	40R6_80R6_120R6	genome	2721	700	66	103205
DP09	40R6_80R6	cluster	1740	1353	1047	102552
DP09	40R6_80R6	subcluster	2395	1433	392	102472
DP09	40R6_80R6	mash90	2377	1429	410	102476
DP09	40R6_80R6	mash95	2571	1253	216	102652
DP09	40R6_80R6	genome	2719	826	68	103079
DP09	40R6_90R6_120R6	cluster	1902	1200	885	102705
DP09	40R6_90R6_120R6	subcluster	2329	1140	458	102765
DP09	40R6_90R6_120R6	mash90	2294	1146	493	102759
DP09	40R6_90R6_120R6	mash95	2533	1112	254	102793
DP09	40R6_90R6_120R6	genome	2722	689	65	103216
DP09	40R6_90R6	cluster	1726	1505	1061	102400
DP09	40R6_90R6	subcluster	2389	1411	398	102494
DP09	40R6_90R6	mash90	2306	1392	481	102513
DP09	40R6_90R6	mash95	2566	1270	221	102635
DP09	40R6_90R6	genome	2715	804	72	103101
DP09	40R9_100R9_120R9	cluster	1698	1584	1089	102321
DP09	40R9_100R9_120R9	subcluster	2096	1718	691	102187
DP09	40R9_100R9_120R9	mash90	2172	1717	615	102188
DP09	40R9_100R9_120R9	mash95	2459	1620	328	102285
DP09	40R9_100R9_120R9	genome	2721	944	66	102961
DP09	40R9_100R9	cluster	1989	1836	798	102069
DP09	40R9_100R9	subcluster	2233	1733	554	102172
DP09	40R9_100R9	mash90	2282	1718	505	102187
DP09	40R9_100R9	mash95	2474	1797	313	102108
DP09	40R9_100R9	genome	2730	976	57	102929
DP09	40R9_120R9	cluster	1895	1683	892	102222
DP09	40R9_120R9	subcluster	2222	1639	565	102266
DP09	40R9_120R9	mash90	2243	1640	544	102265
DP09	40R9_120R9	mash95	2495	1571	292	102334
DP09	40R9_120R9	genome	2719	994	68	102911
DP09	40R9_50R9	cluster	1785	1919	1002	101986
DP09	40R9_50R9	subcluster	2224	2034	563	101871
DP09	40R9_50R9	mash90	2268	2033	519	101872
DP09	40R9_50R9	mash95	2579	1815	208	102090
DP09	40R9_50R9	genome	2724	1026	63	102879
DP09	40R9_60R9_100R9	cluster	1989	1822	798	102083
DP09	40R9_60R9_100R9	subcluster	2207	1829	580	102076
DP09	40R9_60R9_100R9	mash90	2216	1836	571	102069
DP09	40R9_60R9_100R9	mash95	2553	1670	234	102235
DP09	40R9_60R9_100R9	genome	2722	929	65	102976
DP09	40R9_60R9_120R9	cluster	1782	1623	1005	102282
DP09	40R9_60R9_120R9	subcluster	2132	1616	655	102289
DP09	40R9_60R9_120R9	mash90	2188	1558	599	102347
DP09	40R9_60R9_120R9	mash95	2367	1530	420	102375
DP09	40R9_60R9_120R9	genome	2712	887	75	103018
DP09	40R9_60R9_80R9	cluster	1718	1841	1069	102064
DP09	40R9_60R9_80R9	subcluster	2083	1780	704	102125
DP09	40R9_60R9_80R9	mash90	2161	1774	626	102131
DP09	40R9_60R9_80R9	mash95	2546	1721	241	102184
DP09	40R9_60R9_80R9	genome	2718	1015	69	102890
DP09	40R9_60R9_90R9	cluster	1855	1710	932	102195
DP09	40R9_60R9_90R9	subcluster	2245	1527	542	102378
DP09	40R9_60R9_90R9	mash90	2222	1575	565	102330
DP09	40R9_60R9_90R9	mash95	2425	1414	362	102491
DP09	40R9_60R9_90R9	genome	2714	972	73	102933
DP09	40R9_60R9	cluster	1799	2126	988	101779
DP09	40R9_60R9	subcluster	2224	2081	563	101824
DP09	40R9_60R9	mash90	2288	2092	499	101813
DP09	40R9_60R9	mash95	2583	1994	204	101911
DP09	40R9_60R9	genome	2717	1063	70	102842
DP09	40R9_70R9_100R9	cluster	1813	1699	974	102206
DP09	40R9_70R9_100R9	subcluster	2102	1578	685	102327
DP09	40R9_70R9_100R9	mash90	2118	1546	669	102359
DP09	40R9_70R9_100R9	mash95	2402	1594	385	102311
DP09	40R9_70R9_100R9	genome	2719	935	68	102970
DP09	40R9_70R9_120R9	cluster	1674	1470	1113	102435
DP09	40R9_70R9_120R9	subcluster	2109	1394	678	102511
DP09	40R9_70R9_120R9	mash90	2169	1330	618	102575
DP09	40R9_70R9_120R9	mash95	2489	1266	298	102639
DP09	40R9_70R9_120R9	genome	2710	909	77	102996
DP09	40R9_70R9_90R9	cluster	1712	1716	1075	102189
DP09	40R9_70R9_90R9	subcluster	2064	1474	723	102431
DP09	40R9_70R9_90R9	mash90	2026	1547	761	102358
DP09	40R9_70R9_90R9	mash95	2263	1519	524	102386
DP09	40R9_70R9_90R9	genome	2712	970	75	102935
DP09	40R9_70R9	cluster	1619	1858	1168	102047
DP09	40R9_70R9	subcluster	2174	1903	613	102002
DP09	40R9_70R9	mash90	2232	1918	555	101987
DP09	40R9_70R9	mash95	2573	1904	214	102001
DP09	40R9_70R9	genome	2718	1057	69	102848
DP09	40R9_80R9_100R9	cluster	1823	1578	964	102327
DP09	40R9_80R9_100R9	subcluster	2086	1487	701	102418
DP09	40R9_80R9_100R9	mash90	2145	1470	642	102435
DP09	40R9_80R9_100R9	mash95	2455	1394	332	102511
DP09	40R9_80R9_100R9	genome	2725	776	62	103129
DP09	40R9_80R9_120R9	cluster	1798	1500	989	102405
DP09	40R9_80R9_120R9	subcluster	2178	1445	609	102460
DP09	40R9_80R9_120R9	mash90	2192	1423	595	102482
DP09	40R9_80R9_120R9	mash95	2461	1502	326	102403
DP09	40R9_80R9_120R9	genome	2712	846	75	103059
DP09	40R9_80R9	cluster	1724	1675	1063	102230
DP09	40R9_80R9	subcluster	2168	1709	619	102196
DP09	40R9_80R9	mash90	2237	1697	550	102208
DP09	40R9_80R9	mash95	2569	1582	218	102323
DP09	40R9_80R9	genome	2722	1016	65	102889
DP09	40R9_90R9_120R9	cluster	1690	1389	1097	102516
DP09	40R9_90R9_120R9	subcluster	2154	1386	633	102519
DP09	40R9_90R9_120R9	mash90	2208	1411	579	102494
DP09	40R9_90R9_120R9	mash95	2341	1469	446	102436
DP09	40R9_90R9_120R9	genome	2715	919	72	102986
DP09	40R9_90R9	cluster	1848	1790	939	102115
DP09	40R9_90R9	subcluster	2191	1713	596	102192
DP09	40R9_90R9	mash90	2169	1709	618	102196
DP09	40R9_90R9	mash95	2363	1687	424	102218
DP09	40R9_90R9	genome	2716	1053	71	102852
DP09	50R0_100R0_120R0	cluster	2065	1522	722	102383
DP09	50R0_100R0_120R0	subcluster	2404	1499	383	102406
DP09	50R0_100R0_120R0	mash90	2419	1522	368	102383
DP09	50R0_100R0_120R0	mash95	2568	1524	219	102381
DP09	50R0_100R0_120R0	genome	2726	892	61	103013
DP09	50R0_100R0	cluster	1861	1618	926	102287
DP09	50R0_100R0	subcluster	2188	1534	599	102371
DP09	50R0_100R0	mash90	2286	1571	501	102334
DP09	50R0_100R0	mash95	2530	1499	257	102406
DP09	50R0_100R0	genome	2724	972	63	102933
DP09	50R0_120R0	cluster	2009	1574	778	102331
DP09	50R0_120R0	subcluster	2431	1560	356	102345
DP09	50R0_120R0	mash90	2449	1542	338	102363
DP09	50R0_120R0	mash95	2622	1482	165	102423
DP09	50R0_120R0	genome	2725	874	62	103031
DP09	50R0_60R0	cluster	1890	1970	897	101935
DP09	50R0_60R0	subcluster	2401	1973	386	101932
DP09	50R0_60R0	mash90	2445	1992	342	101913
DP09	50R0_60R0	mash95	2596	1926	191	101979
DP09	50R0_60R0	genome	2716	1061	71	102844
DP09	50R0_70R0_100R0	cluster	1878	1456	909	102449
DP09	50R0_70R0_100R0	subcluster	2222	1233	565	102672
DP09	50R0_70R0_100R0	mash90	2203	1291	584	102614
DP09	50R0_70R0_100R0	mash95	2431	1332	356	102573
DP09	50R0_70R0_100R0	genome	2720	766	67	103139
DP09	50R0_70R0_120R0	cluster	1982	1416	805	102489
DP09	50R0_70R0_120R0	subcluster	2387	1452	400	102453
DP09	50R0_70R0_120R0	mash90	2417	1481	370	102424
DP09	50R0_70R0_120R0	mash95	2584	1419	203	102486
DP09	50R0_70R0_120R0	genome	2721	894	66	103011
DP09	50R0_70R0_90R0	cluster	1804	1671	983	102234
DP09	50R0_70R0_90R0	subcluster	2321	1620	466	102285
DP09	50R0_70R0_90R0	mash90	2378	1612	409	102293
DP09	50R0_70R0_90R0	mash95	2603	1562	184	102343
DP09	50R0_70R0_90R0	genome	2718	944	69	102961
DP09	50R0_70R0	cluster	1940	1900	847	102005
DP09	50R0_70R0	subcluster	2374	1774	413	102131
DP09	50R0_70R0	mash90	2441	1774	346	102131
